"Row","Time Diff","*Lambda","*N","Date","User ID","*DorkType"
7138,156267,52089,3,"2000-12-14",4344261,"D"
7139,236322,78774,3,"2001-05-14",4345551,"D"
7140,720108,90013.5,8,"2002-06-24",4345931,"D"
7141,168332,84166,2,"2001-01-10",4346601,"E"
7142,585204,195068,3,"2002-04-10",4347061,"D"
7143,81372,40686,2,"2000-04-19",4347201,"D"
7144,161974,53991.3333333333,3,"2000-12-27",4348571,"D"
7145,36844,18422,2,"1999-07-05",4349941,"C"
7146,735531,367765.5,2,"2002-07-02",4350141,"D"
7147,695454,173863.5,4,"2002-06-12",4351541,"D"
7148,185110,92555,2,"2001-02-13",4353611,"D"
7149,3604539,17756.3497536946,203,"2004-02-02",4356731,"D"
7150,283374,94458,3,"2001-07-19",4356851,"D"
7151,371290,185645,2,"2001-10-26",4358831,"D"
7152,514865,128716.25,4,"2002-02-22",4359841,"C"
7153,375159,93789.75,4,"2001-10-29",4360391,"C"
7154,99134,33044.6666666667,3,"2000-07-01",4360971,"D"
7155,501728,250864,2,"2002-02-12",4361381,"D"
7156,5343,2671.5,2,"1997-07-31",4362521,"C"
7157,390194,195097,2,"2001-11-13",4363341,"D"
7158,155772,77886,2,"2000-12-12",4363521,"D"
7159,505390,168463.333333333,3,"2002-02-15",4365501,"C"
7160,456416,91283.2,5,"2002-01-09",4365941,"D"
7161,532003,76000.4285714286,7,"2002-03-06",4366031,"C"
7162,391636,195818,2,"2001-11-14",4367601,"D"
7163,42691626,805502.37735849,53,"2006-07-23",4367991,"E"
7164,3912915,19467.2388059701,201,"2004-03-03",4369251,"D"
7165,193606,64535.3333333333,3,"2001-03-02",4370261,"D"
7166,162637,40659.25,4,"2000-12-28",4371541,"C"
7167,828027,4140.135,200,"2002-08-14",4371971,"D"
7168,44077364,263936.311377246,167,"2006-08-04",4373891,"D"
7169,126533,63266.5,2,"2000-09-28",4374341,"C"
7170,182339,91169.5,2,"2001-02-08",4374351,"D"
7171,143667,35916.75,4,"2000-11-13",4374531,"C"
7172,8732924,43664.62,200,"2004-12-21",4374911,"D"
7173,328980,164490,2,"2001-09-11",4374981,"D"
7174,5102,2551,2,"1997-07-14",4375481,"C"
7175,513995,102799,5,"2002-02-21",4375931,"E"
7176,10623,5311.5,2,"1998-04-07",4376851,"C"
7177,253880,63470,4,"2001-06-09",4377321,"C"
7178,93110,46555,2,"2000-06-08",4378141,"D"
7179,27459941,137299.705,200,"2006-02-12",4378831,"D"
7180,787506,71591.4545454545,11,"2002-07-27",4379101,"D"
7181,6996144,34634.3762376238,202,"2004-10-01",4379181,"D"
7182,127795,63897.5,2,"2000-10-01",4381001,"C"
7183,760979,40051.5263157895,19,"2002-07-14",4381451,"D"
7184,25165748,125828.74,200,"2006-01-11",4381621,"E"
7185,628408,104734.666666667,6,"2002-05-06",4382071,"C"
7186,168988,84494,2,"2001-01-11",4382511,"C"
7187,1475126,7231.00980392157,204,"2003-03-13",4383391,"D"
7188,350619,175309.5,2,"2001-10-05",4385471,"D"
7189,729948,72994.8,10,"2002-06-29",4385501,"E"
7190,330310,165155,2,"2001-09-13",4387161,"E"
7191,525248,87541.3333333333,6,"2002-03-01",4388251,"D"
7192,84679,42339.5,2,"2000-05-04",4389621,"D"
7193,5109938,25549.69,200,"2004-06-09",4391061,"D"
7194,164796,82398,2,"2001-01-02",4391341,"D"
7195,1801,900.5,2,"1996-06-29",4393001,"C"
7196,256306,128153,2,"2001-06-12",4393381,"D"
7197,29750757,148753.785,200,"2006-03-14",4394381,"D"
7198,9472027,47360.135,200,"2005-01-20",4395491,"D"
7199,585502,97583.6666666667,6,"2002-04-10",4395531,"D"
7200,108262,54131,2,"2000-08-02",4398951,"C"
7201,1806,903,2,"1996-06-30",4401821,"C"
7202,262582,87527.3333333333,3,"2001-06-21",4402101,"D"
7203,68466,34233,2,"2000-02-16",4402301,"C"
7204,374593,124864.333333333,3,"2001-10-29",4403021,"D"
7205,823512,23528.9142857143,35,"2002-08-12",4404141,"D"
7206,365994,182997,2,"2001-10-20",4407331,"C"
7207,174425,58141.6666666667,3,"2001-01-23",4407461,"D"
7208,726474,363237,2,"2002-06-28",4413871,"D"
7209,368564,92141,4,"2001-10-23",4414991,"D"
7210,86656,28885.3333333333,3,"2000-05-12",4415231,"D"
7211,521052,47368.3636363636,11,"2002-02-26",4415811,"D"
7212,408085,136028.333333333,3,"2001-11-29",4416791,"C"
7213,435379,87075.8,5,"2001-12-23",4417201,"D"
7214,622533,69170.3333333333,9,"2002-05-02",4417691,"D"
7215,594863,297431.5,2,"2002-04-16",4421661,"D"
7216,557718,55771.8,10,"2002-03-23",4421911,"E"
7217,179218,89609,2,"2001-02-02",4423611,"D"
7218,377598,188799,2,"2001-11-01",4424711,"D"
7219,785094,32712.25,24,"2002-07-26",4426821,"D"
7220,175800,87900,2,"2001-01-26",4427271,"D"
7221,5285,2642.5,2,"1997-07-27",4429001,"C"
7222,445975,222987.5,2,"2001-12-31",4429531,"E"
7223,2554102,12706.9751243781,201,"2003-09-29",4431081,"D"
7224,270586,135293,2,"2001-07-02",4435621,"D"
7225,24026236,224544.261682243,107,"2005-12-26",4437881,"D"
7226,609744,101624,6,"2002-04-25",4439191,"D"
7227,794943,56781.6428571429,14,"2002-07-30",4439811,"C"
7228,264202,132101,2,"2001-06-23",4440661,"C"
7229,1491002,7273.18048780488,205,"2003-03-17",4441691,"C"
7230,479223,119805.75,4,"2002-01-27",4441931,"D"
7231,470513,235256.5,2,"2002-01-20",4442041,"D"
7232,30388226,151941.13,200,"2006-03-21",4442241,"E"
7233,362746,45343.25,8,"2001-10-17",4443551,"D"
7234,436407,218203.5,2,"2001-12-24",4444581,"C"
7235,226545,75515,3,"2001-04-28",4445561,"C"
7236,181232,45308,4,"2001-02-06",4446181,"D"
7237,42486,14162,3,"1999-08-26",4448981,"C"
7238,410299,102574.75,4,"2001-12-01",4449461,"D"
7239,429536,107384,4,"2001-12-18",4450221,"D"
7240,816123,90680.3333333333,9,"2002-08-09",4450541,"D"
7241,43802157,576344.171052632,76,"2006-08-02",4455331,"E"
7242,4004364,19922.2089552239,201,"2004-03-12",4456091,"D"
7243,262276,131138,2,"2001-06-21",4457511,"D"
7244,733008,43118.1176470588,17,"2002-07-01",4457591,"D"
7245,112158,56079,2,"2000-08-15",4460781,"E"
7246,1,0.5,2,"1989-09-10",4462031,"A"
7247,765954,69632.1818181818,11,"2002-07-17",4462591,"D"
7248,551001,183667,3,"2002-03-19",4463741,"C"
7249,43703312,261696.479041916,167,"2006-08-01",4463821,"E"
7250,52563,26281.5,2,"1999-11-12",4464501,"D"
7251,886237,4431.185,200,"2002-09-08",4464931,"D"
7252,471633,94326.6,5,"2002-01-21",4468471,"D"
7253,124163,24832.6,5,"2000-09-21",4468501,"C"
7254,1346099,6663.85643564356,202,"2003-02-08",4470631,"E"
7255,508868,254434,2,"2002-02-18",4471851,"D"
7256,364,182,2,"1994-11-24",4471911,"C"
7257,4414468,21962.5273631841,201,"2004-04-16",4472881,"D"
7258,187660,46915,4,"2001-02-18",4479861,"C"
7259,518775,74110.7142857143,7,"2002-02-25",4480821,"C"
7260,673538,224512.666666667,3,"2002-05-31",4480851,"D"
7261,420441,70073.5,6,"2001-12-10",4481251,"D"
7262,677619,169404.75,4,"2002-06-02",4483201,"E"
7263,81559,40779.5,2,"2000-04-20",4483961,"D"
7264,651091,162772.75,4,"2002-05-19",4484681,"D"
7265,157237,52412.3333333333,3,"2000-12-16",4485171,"C"
7266,4419827,22099.135,200,"2004-04-17",4485601,"E"
7267,1069122,21818.8163265306,49,"2002-11-16",4486271,"D"
7268,642269,107044.833333333,6,"2002-05-14",4486451,"D"
7269,530867,265433.5,2,"2002-03-05",4486681,"E"
7270,241906,120953,2,"2001-05-22",4487331,"C"
7271,717946,65267.8181818182,11,"2002-06-23",4488091,"E"
7272,169353,84676.5,2,"2001-01-12",4488461,"D"
7273,135564,45188,3,"2000-10-23",4489731,"E"
7274,647549,215849.666666667,3,"2002-05-17",4491091,"C"
7275,366371,183185.5,2,"2001-10-21",4491811,"D"
7276,429591,143197,3,"2001-12-18",4494691,"D"
7277,6879925,34399.625,200,"2004-09-25",4495051,"D"
7278,713629,54894.5384615385,13,"2002-06-21",4495161,"D"
7279,3523198,17528.3482587065,201,"2004-01-25",4495861,"E"
7280,781025,65085.4166666667,12,"2002-07-24",4496321,"D"
7281,120752,60376,2,"2000-09-11",4496621,"D"
7282,648458,92636.8571428571,7,"2002-05-17",4497491,"D"
7283,74649,37324.5,2,"2000-03-19",4497921,"D"
7284,263394,87798,3,"2001-06-22",4498281,"D"
7285,21465045,107325.225,200,"2005-11-14",4499481,"E"
7286,536297,178765.666666667,3,"2002-03-09",4500751,"D"
7287,752094,39583.8947368421,19,"2002-07-10",4501201,"C"
7288,402984,100746,4,"2001-11-24",4503401,"D"
7289,721204,30050.1666666667,24,"2002-06-25",4503491,"D"
7290,440553,88110.6,5,"2001-12-27",4504511,"C"
7291,607533,67503.6666666667,9,"2002-04-23",4505371,"C"
7292,651876,217292,3,"2002-05-19",4507841,"D"
7293,155365,51788.3333333333,3,"2000-12-12",4509441,"C"
7294,466285,66612.1428571429,7,"2002-01-17",4511661,"C"
7295,71052,35526,2,"2000-03-01",4511751,"D"
7296,788340,22524,35,"2002-07-27",4512731,"D"
7297,4642719,22758.4264705882,204,"2004-05-05",4513751,"D"
7298,293527,41932.4285714286,7,"2001-08-01",4514021,"D"
7299,638371,106395.166666667,6,"2002-05-11",4514701,"E"
7300,212055,70685,3,"2001-04-04",4515371,"D"
7301,1341925,6610.46798029557,203,"2003-02-07",4516091,"D"
7302,743758,123959.666666667,6,"2002-07-06",4516441,"D"
7303,603328,201109.333333333,3,"2002-04-21",4516921,"D"
7304,367668,91917,4,"2001-10-22",4519101,"D"
7305,44163792,211310.009569378,209,"2006-08-05",4519121,"E"
7306,629788,209929.333333333,3,"2002-05-06",4519981,"E"
7307,689436,344718,2,"2002-06-08",4522621,"E"
7308,5017002,24960.2089552239,201,"2004-06-02",4524021,"D"
7309,632545,90363.5714285714,7,"2002-05-08",4524291,"E"
7310,782467,46027.4705882353,17,"2002-07-25",4524831,"D"
7311,335404,111801.333333333,3,"2001-09-18",4526451,"D"
7312,728335,145667,5,"2002-06-28",4526911,"D"
7313,35156643,173185.433497537,203,"2006-05-13",4527251,"E"
7314,325687,108562.333333333,3,"2001-09-08",4528691,"D"
7315,352206,44025.75,8,"2001-10-06",4529151,"C"
7316,164313,41078.25,4,"2001-01-01",4529661,"C"
7317,339631,169815.5,2,"2001-09-23",4530181,"D"
7318,31867,15933.5,2,"1999-05-13",4530451,"C"
7319,550426,91737.6666666667,6,"2002-03-18",4532321,"D"
7320,153694,76847,2,"2000-12-08",4533541,"E"
7321,43923250,250990,175,"2006-08-03",4534291,"E"
7322,12574809,62874.045,200,"2005-05-03",4535221,"D"
7323,689087,172271.75,4,"2002-06-08",4538731,"D"
7324,2703863,13519.315,200,"2003-10-20",4539131,"D"
7325,338584,169292,2,"2001-09-22",4541391,"D"
7326,476040,238020,2,"2002-01-24",4541451,"D"
7327,614907,307453.5,2,"2002-04-28",4541691,"D"
7328,43560613,217803.065,200,"2006-07-31",4543101,"D"
7329,108024,54012,2,"2000-08-01",4544181,"D"
7330,429778,71629.6666666667,6,"2001-12-18",4544711,"D"
7331,344050,86012.5,4,"2001-09-28",4545841,"D"
7332,463532,231766,2,"2002-01-15",4546871,"D"
7333,518706,259353,2,"2002-02-25",4547281,"D"
7334,501250,167083.333333333,3,"2002-02-12",4548021,"D"
7335,269117,89705.6666666667,3,"2001-06-30",4548601,"D"
7336,254816,127408,2,"2001-06-10",4550201,"D"
7337,517872,73981.7142857143,7,"2002-02-24",4550361,"C"
7338,583703,291851.5,2,"2002-04-09",4550591,"D"
7339,724134,362067,2,"2002-06-26",4552451,"D"
7340,681342,52410.9230769231,13,"2002-06-04",4554421,"D"
7341,241452,120726,2,"2001-05-21",4554681,"D"
7342,2583839,12854.92039801,201,"2003-10-04",4554861,"D"
7343,530744,265372,2,"2002-03-05",4555111,"D"
7344,3280264,16158.9359605911,203,"2003-12-30",4556021,"D"
7345,80893,40446.5,2,"2000-04-17",4556491,"D"
7346,64275,32137.5,2,"2000-01-24",4556941,"D"
7347,4749698,23630.3383084577,201,"2004-05-13",4557111,"D"
7348,605722,151430.5,4,"2002-04-22",4557951,"E"
7349,610835,122167,5,"2002-04-25",4558871,"E"
7350,803952,133992,6,"2002-08-04",4558961,"D"
7351,523577,261788.5,2,"2002-02-28",4560951,"E"
7352,544215,272107.5,2,"2002-03-14",4562131,"D"
7353,468539,156179.666666667,3,"2002-01-18",4562761,"D"
7354,414701,207350.5,2,"2001-12-05",4563531,"D"
7355,372937,186468.5,2,"2001-10-27",4564581,"D"
7356,610856,35932.7058823529,17,"2002-04-25",4565971,"D"
7357,1646464,7552.5871559633,218,"2003-04-22",4567901,"D"
7358,167279,83639.5,2,"2001-01-08",4568821,"D"
7359,577217,144304.25,4,"2002-04-05",4569011,"D"
7360,3488913,17357.776119403,201,"2004-01-21",4570101,"D"
7361,21510263,106486.45049505,202,"2005-11-15",4571581,"E"
7362,13092,6546,2,"1998-06-23",4571941,"C"
7363,12269097,61345.485,200,"2005-04-24",4572751,"E"
7364,676536,135307.2,5,"2002-06-02",4573421,"D"
7365,677083,39828.4117647059,17,"2002-06-02",4575191,"D"
7366,645938,161484.5,4,"2002-05-16",4575541,"E"
7367,715064,102152,7,"2002-06-22",4575751,"D"
7368,640467,91495.2857142857,7,"2002-05-13",4575811,"D"
7369,505534,168511.333333333,3,"2002-02-15",4577601,"D"
7370,366080,91520,4,"2001-10-20",4579901,"D"
7371,420741,210370.5,2,"2001-12-10",4579921,"D"
7372,209591,104795.5,2,"2001-03-31",4580421,"D"
7373,8313016,41565.08,200,"2004-12-03",4581091,"D"
7374,355451,177725.5,2,"2001-10-10",4582641,"D"
7375,714106,79345.1111111111,9,"2002-06-21",4583301,"E"
7376,644135,71570.5555555556,9,"2002-05-15",4583721,"C"
7377,889055,4423.1592039801,201,"2002-09-09",4583971,"C"
7378,775020,23485.4545454545,33,"2002-07-21",4583991,"D"
7379,683864,170966,4,"2002-06-05",4586881,"D"
7380,582024,194008,3,"2002-04-08",4587621,"D"
7381,2516111,12455.995049505,202,"2003-09-24",4587741,"E"
7382,594933,118986.6,5,"2002-04-16",4591101,"D"
7383,535455,267727.5,2,"2002-03-08",4593171,"D"
7384,611247,305623.5,2,"2002-04-25",4593691,"E"
7385,228379,114189.5,2,"2001-05-01",4594551,"D"
7386,820623,410311.5,2,"2002-08-11",4595611,"E"
7387,230743,46148.6,5,"2001-05-05",4596601,"C"
7388,521897,104379.4,5,"2002-02-27",4597061,"E"
7389,7507,3753.5,2,"1997-12-02",4597491,"D"
7390,56111,18703.6666666667,3,"1999-12-06",4598451,"C"
7391,112106,56053,2,"2000-08-14",4599981,"C"
7392,5785321,28926.605,200,"2004-07-24",4600051,"E"
7393,146197,73098.5,2,"2000-11-19",4600751,"C"
7394,591866,295933,2,"2002-04-14",4601611,"C"
7395,613232,87604.5714285714,7,"2002-04-27",4602841,"D"
7396,360,180,2,"1994-11-20",4603781,"B"
7397,298529,74632.25,4,"2001-08-07",4604061,"C"
7398,4200616,21003.08,200,"2004-03-29",4604091,"E"
7399,520088,173362.666666667,3,"2002-02-26",4604841,"C"
7400,102918,34306,3,"2000-07-14",4606741,"D"
7401,191682,38336.4,5,"2001-02-26",4607181,"D"
7402,404927,202463.5,2,"2001-11-26",4608031,"D"
7403,44285291,271688.901840491,163,"2006-08-06",4611621,"D"
7404,727426,242475.333333333,3,"2002-06-28",4612451,"D"
7405,42486,21243,2,"1999-08-26",4614511,"C"
7406,687882,114647,6,"2002-06-08",4615191,"D"
7407,553453,138363.25,4,"2002-03-20",4615601,"D"
7408,774724,193681,4,"2002-07-21",4616751,"D"
7409,686809,343404.5,2,"2002-06-07",4616771,"D"
7410,545052,109010.4,5,"2002-03-15",4617011,"D"
7411,667835,66783.5,10,"2002-05-28",4619081,"D"
7412,853216,71101.3333333333,12,"2002-08-25",4620261,"D"
7413,785522,3722.85308056872,211,"2002-07-26",4620311,"C"
7414,277759,138879.5,2,"2001-07-12",4620371,"E"
7415,103821,51910.5,2,"2000-07-17",4621411,"D"
7416,1488403,7368.33168316832,202,"2003-03-16",4622881,"E"
7417,689262,38292.3333333333,18,"2002-06-08",4622991,"D"
7418,371051,185525.5,2,"2001-10-25",4624361,"E"
7419,539501,77071.5714285714,7,"2002-03-11",4625191,"D"
7420,413181,206590.5,2,"2001-12-04",4626061,"D"
7421,44158627,507570.425287356,87,"2006-08-05",4628121,"E"
7422,616650,205550,3,"2002-04-29",4628321,"D"
7423,700062,175015.5,4,"2002-06-14",4629311,"D"
7424,43463690,3951244.54545455,11,"2006-07-30",4630241,"E"
7425,776884,40888.6315789474,19,"2002-07-22",4630561,"D"
7426,12708996,62605.8916256158,203,"2005-05-07",4630891,"D"
7427,358510,179255,2,"2001-10-13",4631551,"D"
7428,381141,63523.5,6,"2001-11-04",4633021,"D"
7429,3201103,15925.8855721393,201,"2003-12-21",4633471,"E"
7430,13863207,69316.035,200,"2005-06-08",4636841,"E"
7431,184018,92009,2,"2001-02-11",4637391,"D"
7432,39799765,198998.825,200,"2006-06-28",4638981,"D"
7433,364329,121443,3,"2001-10-19",4639711,"D"
7434,307798,102599.333333333,3,"2001-08-18",4641021,"D"
7435,45251,22625.5,2,"1999-09-18",4643821,"C"
7436,263391,131695.5,2,"2001-06-22",4644621,"C"
7437,43942201,388869.03539823,113,"2006-08-03",4645281,"E"
7438,96862,24215.5,4,"2000-06-22",4645571,"C"
7439,257749,64437.25,4,"2001-06-14",4646261,"D"
7440,390645,130215,3,"2001-11-13",4648341,"D"
7441,427282,47475.7777777778,9,"2001-12-16",4648731,"D"
7442,1985,992.5,2,"1996-08-03",4650881,"C"
7443,702103,78011.4444444444,9,"2002-06-15",4653091,"D"
7444,76241,38120.5,2,"2000-03-27",4654971,"D"
7445,439134,109783.5,4,"2001-12-26",4655861,"D"
7446,303957,60791.4,5,"2001-08-13",4658641,"E"
7447,1915655,9530.62189054726,201,"2003-06-16",4659871,"D"
7448,2427409,12137.045,200,"2003-09-11",4663841,"D"
7449,108319,36106.3333333333,3,"2000-08-02",4664501,"D"
7450,311996,155998,2,"2001-08-23",4666411,"D"
7451,597689,149422.25,4,"2002-04-17",4666751,"D"
7452,528667,176222.333333333,3,"2002-03-04",4666871,"E"
7453,296703,98901,3,"2001-08-05",4667511,"D"
7454,2,1,2,"1990-02-05",4668531,"B"
7455,668505,167126.25,4,"2002-05-28",4669261,"E"
7456,81860,40930,2,"2000-04-22",4671101,"C"
7457,679006,52231.2307692308,13,"2002-06-03",4671521,"D"
7458,615740,307870,2,"2002-04-28",4671831,"E"
7459,5005762,25028.81,200,"2004-06-01",4672271,"D"
7460,2981974,14909.87,200,"2003-11-25",4672341,"D"
7461,1691786,8416.84577114428,201,"2003-05-02",4672781,"C"
7462,292102,97367.3333333333,3,"2001-07-30",4683631,"D"
7463,41647487,266971.070512821,156,"2006-07-14",4686481,"D"
7464,989973,4604.52558139535,215,"2002-10-18",4689241,"C"
7465,525405,105081,5,"2002-03-01",4690301,"D"
7466,776098,258699.333333333,3,"2002-07-22",4692751,"D"
7467,657,328.5,2,"1995-06-27",4695231,"C"
7468,538242,179414,3,"2002-03-10",4695481,"E"
7469,67149,33574.5,2,"2000-02-09",4700381,"D"
7470,142531,71265.5,2,"2000-11-10",4702931,"D"
7471,565810,62867.7777777778,9,"2002-03-28",4703481,"D"
7472,2167419,10676.9408866995,203,"2003-08-01",4708351,"C"
7473,3845460,19036.9306930693,202,"2004-02-26",4714291,"E"
7474,427703,213851.5,2,"2001-12-16",4714891,"D"
7475,830170,24416.7647058824,34,"2002-08-15",4723581,"D"
7476,1745534,8684.2487562189,201,"2003-05-13",4723951,"D"
7477,226451,45290.2,5,"2001-04-28",4724621,"D"
7478,318661,106220.333333333,3,"2001-08-31",4725001,"D"
7479,769855,76985.5,10,"2002-07-19",4731321,"D"
7480,771485,257161.666666667,3,"2002-07-19",4739931,"E"
7481,599431,119886.2,5,"2002-04-18",4745201,"D"
7482,303905,151952.5,2,"2001-08-13",4746451,"E"
7483,411163,205581.5,2,"2001-12-02",4750991,"C"
7484,622114,88873.4285714286,7,"2002-05-02",4751011,"D"
7485,444357,148119,3,"2001-12-30",4752781,"D"
7486,160470,80235,2,"2000-12-23",4755711,"D"
7487,1204616,5551.22580645161,217,"2002-12-29",4755821,"D"
7488,344342,172171,2,"2001-09-28",4759241,"E"
7489,122722,40907.3333333333,3,"2000-09-16",4760861,"C"
7490,806049,24425.7272727273,33,"2002-08-04",4761061,"D"
7491,552076,276038,2,"2002-03-19",4763701,"D"
7492,834615,26081.71875,32,"2002-08-17",4764311,"D"
7493,442496,55312,8,"2001-12-29",4765141,"C"
7494,846558,44555.6842105263,19,"2002-08-22",4765351,"D"
7495,3400717,17003.585,200,"2004-01-12",4766351,"E"
7496,727,363.5,2,"1995-08-03",4766641,"C"
7497,754802,26957.2142857143,28,"2002-07-11",4767391,"C"
7498,249288,83096,3,"2001-06-02",4768121,"D"
7499,2439759,12138.1044776119,201,"2003-09-13",4768281,"D"
7500,758642,252880.666666667,3,"2002-07-13",4770101,"E"
7501,94580,31526.6666666667,3,"2000-06-13",4770181,"D"
7502,103515,51757.5,2,"2000-07-16",4772531,"D"
7503,465938,232969,2,"2002-01-16",4772641,"D"
7504,6633361,33166.805,200,"2004-09-12",4774041,"E"
7505,345723,172861.5,2,"2001-09-29",4774881,"E"
7506,203859,67953,3,"2001-03-21",4778211,"D"
7507,661835,110305.833333333,6,"2002-05-25",4779051,"E"
7508,18238071,147081.217741935,124,"2005-09-16",4779331,"E"
7509,96677,48338.5,2,"2000-06-21",4779511,"D"
7510,781383,390691.5,2,"2002-07-24",4779831,"D"
7511,71951,35975.5,2,"2000-03-06",4782361,"D"
7512,3940721,19703.605,200,"2004-03-06",4782551,"D"
7513,1424195,7050.4702970297,202,"2003-02-28",4782561,"D"
7514,251630,125815,2,"2001-06-06",4782601,"E"
7515,586468,65163.1111111111,9,"2002-04-10",4782761,"D"
7516,137249,68624.5,2,"2000-10-27",4782771,"E"
7517,229241,76413.6666666667,3,"2001-05-03",4783531,"D"
7518,22895472,114477.36,200,"2005-12-08",4783621,"E"
7519,449213,89842.6,5,"2002-01-03",4784511,"D"
7520,563542,140885.5,4,"2002-03-27",4784691,"D"
7521,769444,256481.333333333,3,"2002-07-19",4790111,"D"
7522,7023,3511.5,2,"1997-11-07",4790501,"D"
7523,604291,86327.2857142857,7,"2002-04-21",4790661,"C"
7524,93141,46570.5,2,"2000-06-08",4791981,"C"
7525,507795,169265,3,"2002-02-17",4792811,"E"
7526,561952,280976,2,"2002-03-26",4794501,"D"
7527,2140556,10544.6108374384,203,"2003-07-27",4795561,"D"
7528,696762,43547.625,16,"2002-06-12",4796131,"C"
7529,6086410,30432.05,200,"2004-08-11",4797791,"E"
7530,150091,37522.75,4,"2000-11-29",4799461,"D"
7531,1187697,5549.98598130841,214,"2002-12-24",4800341,"D"
7532,1039790,5198.95,200,"2002-11-05",4801161,"C"
7533,738292,123048.666666667,6,"2002-07-03",4801201,"D"
7534,12992973,112982.373913043,115,"2005-05-15",4801671,"D"
7535,43391170,1446372.33333333,30,"2006-07-29",4802411,"D"
7536,686390,114398.333333333,6,"2002-06-07",4803061,"C"
7537,354788,177394,2,"2001-10-09",4804281,"D"
7538,802080,72916.3636363636,11,"2002-08-03",4804601,"D"
7539,327901,65580.2,5,"2001-09-10",4805331,"D"
7540,612391,102065.166666667,6,"2002-04-26",4805471,"D"
7541,632612,316306,2,"2002-05-08",4810701,"D"
7542,191078,95539,2,"2001-02-25",4811951,"D"
7543,287274,143637,2,"2001-07-24",4812431,"E"
7544,5517941,27589.705,200,"2004-07-07",4812811,"E"
7545,257338,128669,2,"2001-06-14",4814111,"D"
7546,90192,45096,2,"2000-05-27",4815301,"D"
7547,799205,114172.142857143,7,"2002-08-01",4817751,"D"
7548,371654,185827,2,"2001-10-26",4818001,"D"
7549,323013,161506.5,2,"2001-09-05",4818191,"D"
7550,43276486,237782.89010989,182,"2006-07-28",4820801,"E"
7551,82332,41166,2,"2000-04-24",4820981,"C"
7552,12071165,55885.0231481481,216,"2005-04-18",4820991,"E"
7553,102135,51067.5,2,"2000-07-11",4821041,"D"
7554,335703,83925.75,4,"2001-09-19",4821161,"C"
